Index	Chr	Start	End	SV_size	SV_Cat	Info	L_Cov	L_Cov_sd	L_Cov_pro	L_Insert	L_Insert_sd	L_Insert_10_percentile	L_Insert_90_percentile	L_Dis_unmap	L_Dis_map	L_Dis_all	L_Dis_unmap_ratio	L_Dis_map_ratio	L_Mapping_q	L_Mapping_q_sd	L_Mapping_pro	L_Mapping_10_percentile	L_Mapping_90_percentile	L_Soft	L_Soft_sd	L_Soft_pro	L_Soft_10_percentile	L_Soft_90_percentile	L_Del	L_Del_sd	L_Del_10_percentile	L_Del_90_percentile	L_Ins	L_Ins_sd	L_Ins_10_percentile	L_Ins_90_percentile	L_Diff	L_Diff_sd	L_Diff_10_percentile	L_Diff_90_percentile	LM_Cov	LM_Cov_sd	LM_Cov_pro	LM_Insert	LM_Insert_sd	LM_Insert_10_percentile	LM_Insert_90_percentile	LM_Dis_unmap	LM_Dis_map	LM_Dis_all	LM_Dis_unmap_ratio	LM_Dis_map_ratio	LM_Mapping_q	LM_Mapping_q_sd	LM_Mapping_pro	LM_Mapping_10_percentile	LM_Mapping_90_percentile	LM_Soft	LM_Soft_sd	LM_Soft_pro	LM_Soft_10_percentile	LM_Soft_90_percentile	LM_Del	LM_Del_sd	LM_Del_10_percentile	LM_Del_90_percentile	LM_Ins	LM_Ins_sd	LM_Ins_10_percentile	LM_Ins_90_percentile	LM_Diff	LM_Diff_sd	LM_Diff_10_percentile	LM_Diff_90_percentile	M_Cov	M_Cov_sd	M_Cov_pro	M_Insert	M_Insert_sd	M_Insert_10_percentile	M_Insert_90_percentile	M_Dis_unmap	M_Dis_map	M_Dis_all	M_Dis_unmap_ratio	M_Dis_map_ratio	M_Mapping_q	M_Mapping_q_sd	M_Mapping_pro	M_Mapping_10_percentile	M_Mapping_90_percentile	M_Soft	M_Soft_sd	M_Soft_pro	M_Soft_10_percentile	M_Soft_90_percentile	M_Del	M_Del_sd	M_Del_10_percentile	M_Del_90_percentile	M_Ins	M_Ins_sd	M_Ins_10_percentile	M_Ins_90_percentile	M_Diff	M_Diff_sd	M_Diff_10_percentile	M_Diff_90_percentile	M_Cov_Cat	M_Homvar	M_Homvar_SV	M_Hetvar	M_Hetvar_SV	M_GCcontent	M_Sine_Line_Ltr_SV	M_Simple_Low_Satellite_SV	RM_Cov	RM_Cov_sd	RM_Cov_pro	RM_Insert	RM_Insert_sd	RM_Insert_10_percentile	RM_Insert_90_percentile	RM_Dis_unmap	RM_Dis_map	RM_Dis_all	RM_Dis_unmap_ratio	RM_Dis_map_ratio	RM_Mapping_q	RM_Mapping_q_sd	RM_Mapping_pro	RM_Mapping_10_percentile	RM_Mapping_90_percentile	RM_Soft	RM_Soft_sd	RM_Soft_pro	RM_Soft_10_percentile	RM_Soft_90_percentile	RM_Del	RM_Del_sd	RM_Del_10_percentile	RM_Del_90_percentile	RM_Ins	RM_Ins_sd	RM_Ins_10_percentile	RM_Ins_90_percentile	RM_Diff	RM_Diff_sd	RM_Diff_10_percentile	RM_Diff_90_percentile	R_Cov	R_Cov_sd	R_Cov_pro	R_Insert	R_Insert_sd	R_Insert_10_percentile	R_Insert_90_percentile	R_Dis_unmap	R_Dis_map	R_Dis_all	R_Dis_unmap_ratio	R_Dis_map_ratio	R_Mapping_q	R_Mapping_q_sd	R_Mapping_pro	R_Mapping_10_percentile	R_Mapping_90_percentile	R_Soft	R_Soft_sd	R_Soft_pro	R_Soft_10_percentile	R_Soft_90_percentile	R_Del	R_Del_sd	R_Del_10_percentile	R_Del_90_percentile	R_Ins	R_Ins_sd	R_Ins_10_percentile	R_Ins_90_percentile	R_Diff	R_Diff_sd	R_Diff_10_percentile	R_Diff_90_percentile
711	4	69426371	69434430	8059	2	yes	84.354286	6.859221	0	308.412607	70.823696	210	399	6	5	349	0.017192	0.014327	13.841667	13.930985	0.430556	0	29	0	0	0	0	0	0.005556	0.074432	0	0	0	0	0	0	-0.005556	0.074432	0	0	37.381481	18.109098	0.311429	317.932836	65.957174	239	408	6	5	134	0.044776	0.037313	11.510345	13.065602	0.503448	0	23	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	23.595556	30.650718	0.83933	309.853933	66.189872	230	392	17	20	623	0.027287	0.032103	11.842424	11.596243	0.459091	0	23	0.136364	1.014109	0.004545	0	0	0.015152	0.205569	0	0	0.028788	0.276695	0	0	0.013636	0.318564	0	0	0	69	0.008561	16	0.001985	0.343176	0.269355	0.060298	22.882812	15.857446	0.72	321	37.203672	270	371	0	0	54	0	0	8.277778	13.073691	0.703704	0	29	0.833333	1.940142	0.018519	0	1	0.055556	0.408248	0	0	0	0	0	0	-0.055556	0.408248	0	0	85.133903	46.267134	0	300.691892	63.76024	208	379	5	5	370	0.013514	0.013514	16.523684	17.740937	0.5	0	37	0.173684	1.471396	0.002632	0	0	0	0	0	0	0	0	0	0	0	0	0	0
712	4	69432816	69434435	1619	2	yes	51.856209	27.739755	0.160458	299.414365	65.739381	208	378	3	2	181	0.016575	0.01105	7.580645	9.804381	0.607527	0	22	0.005376	0.073324	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	23.879699	16.35776	0.93642	319.727273	38.046976	268	371	0	0	55	0	0	8.127273	13.000078	0.709091	0	29	0.836364	1.922225	0.018182	0	1	0.054545	0.40452	0	0	0	0	0	0	-0.054545	0.40452	0	0	0	3	0.001852	1	0.000617	0.330864	0	0	23.879699	16.35776	0.705714	319.727273	38.046976	268	371	0	0	55	0	0	8.127273	13.000078	0.709091	0	29	0.836364	1.922225	0.018182	0	1	0.054545	0.40452	0	0	0	0	0	0	-0.054545	0.40452	0	0	85.877493	46.108807	0	300.209115	63.315087	208	373	5	5	373	0.013405	0.013405	16.770235	17.761346	0.493473	0	37	0.169713	1.465099	0.002611	0	0	0	0	0	0	0	0	0	0	0	0	0	0
713	4	69434871	69445030	10159	3	yes	97.311429	38.30847	0	300.267568	64.057235	208	379	5	5	370	0.013514	0.013514	16.889474	17.804076	0.492105	0	37	0.144737	1.457434	0.002632	0	0	0	0	0	0	0	0	0	0	0	0	0	0	45.155172	24.20172	0.228571	318.279762	74.203065	206	415	0	0	168	0	0	14.952381	15.476391	0.464286	0	29	0.10119	0.32167	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20.408383	23.814877	0.944882	325.383621	77.836961	223	418	1	3	232	0.00431	0.012931	13.190678	14.523117	0.495763	0	29	0.300847	2.954722	0.004237	0	0	0.004237	0.065094	0	0	0	0	0	0	-0.004237	0.065094	0	0	0	6	0.000591	23	0.002264	0.429823	0.980807	0	10.468571	7.787867	0.188571	344.370968	85.187399	263	465	1	3	62	0.016129	0.048387	8.439394	10.599171	0.590909	0	23	0.090909	0.547084	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	49.324786	13.083793	0	315.932642	74.851733	231	401	5	5	193	0.025907	0.025907	13.669951	12.988359	0.433498	0	29	0.054187	0.564652	0.004926	0	0	0	0	0	0	0.004926	0.070186	0	0	0.004926	0.070186	0	0
714	4	69445371	69460630	15259	3	yes	48.902857	13.217673	0	316.840206	75.720171	231	401	5	6	194	0.025773	0.030928	13.678049	13.004289	0.434146	0	29	0.063415	0.578095	0.004878	0	0	0	0	0	0	0.004878	0.069843	0	0	0.004878	0.069843	0	0	19.950658	15.176874	0.365714	324.4	59.21551	257	399	1	1	95	0.010526	0.010526	19.85567	13.077485	0.247423	0	37	0.010309	0.101535	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16.939394	21.670429	0.944168	318.416961	59.786642	242	389	2	36	283	0.007067	0.127208	25.193146	17.268109	0.218069	0	37	0.183801	1.442822	0.003115	0	0	0.009346	0.167444	0	0	0	0	0	0	-0.009346	0.167444	0	0	0	47	0.00308	7	0.000459	0.390105	0.876016	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12.955696	4.607312	0.562857	357.6	50.967497	291	415	2	7	15	0.133333	0.466667	2.291667	4.525091	0.708333	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
715	4	69446549	69542043	95494	3	yes	51.954286	14.965985	0	307.70122	58.168275	232	376	1	35	164	0.006098	0.213415	28.64	17.001638	0.165	0	37	0.09	0.390722	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.631313	3.021149	0.648571	332.166667	49.719507	282	397	0	6	18	0	0.333333	21.375	17.606354	0.291667	0	37	1.291667	5.077479	0.041667	0	1	0.125	0.612372	0	0	0	0	0	0	-0.125	0.612372	0	0	220.107974	65.837517	0.0425	319.41891	71.608365	232	407	447	884	119565	0.003739	0.007393	53.234193	14.518416	0.025038	29	60	0.191942	2.752662	0.006204	0	0	0.021837	0.310724	0	0	0.026113	0.226141	0	0	0.004276	0.350462	0	0	1	247	0.002587	318	0.00333	0.376585	0.732384	0.011875	155.934473	19.54069	0	329.354793	77.400903	233	426	7	10	699	0.010014	0.014306	44.555866	20.072692	0.058659	11	60	0.481844	4.28769	0.01257	0	0	0.304469	1.190655	0	0	0.002793	0.052815	0	0	-0.301676	1.190192	0	0	203.336182	26.355283	0	322.471924	73.278983	233	410	5	38	837	0.005974	0.0454	52.514773	15.483112	0.011364	29	60	0.381818	4.222173	0.010227	0	0	0.007955	0.181463	0	0	0.007955	0.175081	0	0	0	0.0477	0	0
716	4	69461871	69464930	3059	2	yes	91.825714	51.529232	0	301.334426	87.132119	188	415	51	74	305	0.167213	0.242623	3.725581	6.847254	0.713953	0	15	0.05814	0.295839	0	0	0	0.018605	0.135281	0	0	0	0	0	0	-0.018605	0.135281	0	0	34.85	25.058974	0.608571	338.368421	58.919744	238	408	10	27	38	0.263158	0.710526	11.48	10.365431	0.373333	0	25	0.773333	6.697263	0.013333	0	0	0.013333	0.11547	0	0	0	0	0	0	-0.013333	0.11547	0	0	34.85	25.058974	0.955229	338.368421	58.919744	238	408	10	27	38	0.263158	0.710526	11.48	10.365431	0.373333	0	25	0.773333	6.697263	0.013333	0	0	0.013333	0.11547	0	0	0	0	0	0	-0.013333	0.11547	0	0	0	3	0.00098	24	0.007843	0.407843	0.832353	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
717	4	69466506	69508735	42229	3	yes	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	223.540282	76.861326	0.073758	318.684743	71.250411	232	405	138	310	43463	0.003175	0.007133	56.283118	10.930634	0.013459	37	60	0.201931	2.949837	0.006012	0	0	0.010157	0.151773	0	0	0.005989	0.100943	0	0	-0.004168	0.123915	0	0	1	148	0.003505	188	0.004452	0.370187	0.731636	0.012408	235.122507	11.367841	0	318.605854	67.756391	241	400	5	18	1025	0.004878	0.017561	52.789122	12.557505	0.01145	36	60	0.176527	2.764964	0.004771	0	0	0.000954	0.03089	0	0	0	0	0	0	-0.000954	0.03089	0	0	234.692308	13.959817	0	314.736084	72.29423	223	402	3	6	1042	0.002879	0.005758	43.215985	17.000503	0.028544	23	60	0.286394	3.601692	0.003806	0	0	0	0	0	0	0	0	0	0	0	0	0	0
718	4	69467516	69491035	23519	3	yes	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9.033736	14.967181	0.977296	320.793103	85.929711	217	416	12	58	145	0.082759	0.4	2.804651	11.656653	0.930233	0	0	0.888372	3.378962	0.009302	0	2	0.125581	0.359187	0	1	0.009302	0.136399	0	0	-0.116279	0.335536	-1	0	0	108	0.004592	182	0.007738	0.38801	0.807653	0.00693	29.11747	24.814382	0.357143	339.31405	60.087441	269	416	0	0	121	0	0	0.719008	4.528103	0.975207	0	0	1.545455	4.393177	0.016529	0	2	0.198347	0.440073	0	1	0.016529	0.181818	0	0	-0.181818	0.408248	-1	0	175.287749	62.298313	0	315.021964	69.35555	223	397	0	3	774	0	0.003876	42.787645	26.772331	0.275418	0	60	0.171171	1.071078	0.005148	0	0	0.061776	0.26631	0	0	0.007722	0.113256	0	0	-0.054054	0.231895	0	0
719	4	69467571	69472930	5359	2	yes	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.903846	0.355791	1	0	0	0	0	1	3	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21	0.003918	47	0.008769	0.416418	0.961754	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.789474	0.409482	1	0	0	0	0	0	2	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
720	4	69473371	69491030	17659	3	yes	1.789474	0.409482	1	0	0	0	0	0	2	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9.717527	15.450652	0.970045	321.486111	85.822062	217	416	11	53	144	0.076389	0.368056	2.899038	11.840502	0.927885	0	0	0.913462	3.432188	0.009615	0	2	0.125	0.359482	0	1	0.009615	0.138675	0	0	-0.115385	0.335001	-1	0	0	79	0.004473	128	0.007248	0.378879	0.755719	0.00923	28.636086	24.693315	0.371429	340.3	59.348366	269	416	0	0	120	0	0	0.725	4.546607	0.975	0	0	1.55	4.411311	0.016667	0	2	0.191667	0.435713	0	1	0.016667	0.182574	0	0	-0.175	0.402983	-1	0	172.555556	63.059851	0	315.137795	69.635417	223	398	0	3	762	0	0.003937	42.439216	26.930452	0.281046	0	60	0.175163	1.079635	0.005229	0	0	0.062745	0.26828	0	0	0.007843	0.114138	0	0	-0.054902	0.23361	0	0
721	4	69597937	69598290	353	1	yes	180.46	32.384905	0	391.240915	167.102499	226	680	4	17	743	0.005384	0.02288	49.628272	14.749833	0.003927	29	60	4.67801	14.291424	0.124346	0	16	0.230366	0.655109	0	1	0.02356	0.175781	0	0	-0.206806	0.598518	-1	0	5.92	15.849857	0.974286	422.675325	177.936967	209	662	2	3	77	0.025974	0.038961	36.390244	14.930089	0.02439	29	60	26.707317	25.869324	0.658537	0	63	0.04878	0.347919	0	0	0.158537	0.399676	0	1	0.109756	0.351578	0	1	7.018519	15.806006	0.963277	436.755319	181.00007	215	666	3	5	94	0.031915	0.053191	39.862745	16.577474	0.029412	29	60	21.470588	25.500031	0.529412	0	58	0.039216	0.312181	0	0	0.127451	0.36347	0	1	0.088235	0.317881	0	0	0	15	0.042373	9	0.025424	0.322034	1	0	3.32	5.754998	0.974286	539.84375	172.189526	275	680	3	5	32	0.09375	0.15625	51.275	18.409846	0.075	25	60	1.075	6.798897	0.025	0	0	0.1	0.496139	0	0	0.325	0.525625	0	1	0.225	0.479717	0	1	243.888889	31.259498	0	372.845992	154.777967	224	662	39	52	948	0.041139	0.054852	50.80462	15.976299	0.035611	29	60	3.795958	13.604967	0.090472	0	0	0.002887	0.069344	0	0	0.014437	0.127157	0	0	0.01155	0.123615	0	0
722	4	70122064	70229227	107163	3	yes	221.768571	12.823494	0	316.979	67.61318	233	398	3	8	1000	0.003	0.008	53.617211	12.974188	0.008902	29	60	0.152324	2.861929	0.001978	0	0	0.327399	0.930576	0	3	0.003956	0.062807	0	0	-0.323442	0.930897	-3	0	241.612536	12.213026	0	320.249526	66.715704	245	406	1	4	1054	0.000949	0.003795	49.505194	15.001535	0.016997	29	60	0.083097	1.533707	0.002833	0	0	0.000944	0.030729	0	0	0.012276	0.340744	0	0	0.011331	0.34216	0	0	125.56874	32.546494	0.001412	320.246852	71.241832	234	406	76	103	13340	0.005697	0.007721	51.265552	16.16418	0.039574	29	60	0.166802	2.470882	0.005548	0	0	0.034396	0.452918	0	0	0.036615	0.338276	0	0	0.002219	0.535742	0	0	1	244	0.002277	144	0.001344	0.355465	0.579336	0.017039	119.222222	8.492798	0	318.849237	69.367355	239	405	3	5	524	0.005725	0.009542	58.804511	6.617854	0.005639	60	60	0.197368	3.298198	0.003759	0	0	0.005639	0.074952	0	0	0.003759	0.086711	0	0	-0.00188	0.075141	0	0	120.384615	8.999536	0	316.296089	67.138278	223	403	1	4	537	0.001862	0.007449	59.634686	3.204568	0	60	60	0	0	0	0	0	0.005535	0.07426	0	0	0	0	0	0	-0.005535	0.07426	0	0
723	4	70126497	70235084	108587	3	yes	138.22	17.058811	0	311.761404	76.899194	211	401	13	16	570	0.022807	0.02807	43.166945	21.467456	0.115192	0	60	0.136895	1.214995	0.006678	0	0	0.003339	0.081718	0	0	0.005008	0.091302	0	0	0.001669	0.040859	0	0	132.871795	4.975721	0	309.78392	73.138546	222	397	3	0	597	0.005025	0	49.928333	16.22895	0.031667	29	60	0.101667	1.683068	0.003333	0	0	0.006667	0.099861	0	0	0.006667	0.099861	0	0	0	0.081718	0	0	126.442526	34.927723	0.001393	319.920544	71.046261	233	406	73	100	13668	0.005341	0.007316	51.655155	15.873896	0.036992	29	60	0.173037	2.530716	0.005635	0	0	0.0302	0.339731	0	0	0.035908	0.332832	0	0	0.005708	0.439928	0	0	1	232	0.002137	163	0.001501	0.354901	0.583112	0.016899	225.880342	27.410997	0	315.375369	68.106672	239	400	5	6	1015	0.004926	0.005911	45.688109	18.592844	0.05848	23	60	0.24269	3.249701	0.003899	0	0	0.001949	0.04413	0	0	0.000975	0.03122	0	0	-0.000975	0.054091	0	0	231.535613	12.042936	0	321.049666	66.659772	241	405	3	3	1047	0.002865	0.002865	54.42735	12.419386	0.008547	29	60	0.115859	2.331766	0.003799	0	0	0	0	0	0	0	0	0	0	0	0	0	0
724	4	70129622	70130941	1319	2	yes	184.76	40.150142	0	316.19686	66.815443	228	405	3	4	828	0.003623	0.004831	34.171257	19.809298	0.128144	0	60	0.134132	2.047686	0.00479	0	0	0.019162	0.19494	0	0	0.117365	0.322048	0	1	0.098204	0.328406	0	1	195.586895	17.694156	0	311.261072	71.643659	223	405	5	5	858	0.005828	0.005828	45.723502	19.397429	0.082949	20	60	0.076037	1.177931	0.003456	0	0	0.002304	0.047974	0	0	0	0	0	0	-0.002304	0.047974	0	0	139.20212	37.771954	0	315.429219	71.973962	222	405	9	12	1985	0.004534	0.006045	50.528913	16.49115	0.045364	29	60	0.168495	2.699501	0.004985	0	0	0.006979	0.094492	0	0	0.001994	0.054668	0	0	-0.004985	0.070446	0	0	1	1	0.000758	2	0.001515	0.363636	0.740909	0	121.894587	10.630831	0	315.085981	69.87107	218	402	2	3	535	0.003738	0.005607	55.324074	10.918851	0.005556	36	60	0.177778	2.722453	0.005556	0	0	0.016667	0.154404	0	0	0.007407	0.105246	0	0	-0.009259	0.095867	0	0	129.700855	8.875583	0	315.376344	71.519228	217	401	3	5	558	0.005376	0.008961	53.547703	12.366971	0.012367	36	60	0.144876	2.618559	0.0053	0	0	0	0	0	0	0	0	0	0	0	0	0	0
725	4	70131422	70133841	2419	2	yes	115.354286	14.190685	0	320.674952	67.955597	228	402	2	2	523	0.003824	0.003824	57.252372	8.006584	0.001898	37	60	0.117647	2.213296	0.003795	0	0	0.003795	0.087121	0	0	0.005693	0.130682	0	0	0.001898	0.043561	0	0	119.97151	7.475238	0	321.178846	69.830877	234	407	1	1	520	0.001923	0.001923	54.888889	11.879074	0.009579	36	60	0.208812	2.906819	0.005747	0	0	0.007663	0.123678	0	0	0.009579	0.157671	0	0	0.001916	0.043769	0	0	113.707972	16.189152	0.000413	319.741867	70.89511	230	408	9	9	2828	0.003182	0.003182	56.450457	10.153177	0.008433	37	60	0.106465	2.224543	0.00246	0	0	0.044273	0.218978	0	0	0.002811	0.079492	0	0	-0.041462	0.204611	0	0	1	7	0.002893	0	0	0.401653	0.997934	0	97.435897	11.376455	0.002849	323.968109	71.622927	237	414	0	0	439	0	0	59.348519	5.041308	0	60	60	0.177677	3.254832	0.002278	0	0	0.261959	0.440202	0	1	0	0	0	0	-0.261959	0.440202	-1	0	130.356125	11.09472	0	321.12478	67.431814	237	405	2	4	569	0.003515	0.00703	58.424348	7.422358	0.003478	60	60	0.033043	0.430485	0.003478	0	0	0.13913	0.37535	0	1	0.008696	0.171875	0	0	-0.130435	0.342204	-1	0
726	4	70134322	70135641	1319	2	yes	131.474286	9.383468	0	324.535088	68.168274	238	408	2	4	570	0.003509	0.007018	58.21875	7.807292	0.005208	60	60	0.095486	1.495354	0.005208	0	0	0.012153	0.181371	0	0	0.008681	0.171726	0	0	-0.003472	0.083333	0	0	107.837607	12.249751	0	327.080082	68.682455	245	410	3	6	487	0.00616	0.01232	55.951613	11.247342	0.012097	36	60	0.258065	3.103262	0.006048	0	0	0.002016	0.044901	0	0	0	0	0	0	-0.002016	0.044901	0	0	101.791067	12.731919	0	322.652904	72.097496	236	410	3	6	1429	0.002099	0.004199	54.663421	12.503169	0.010431	29	60	0.207928	2.476167	0.00765	0	0	0.002782	0.083374	0	0	0.002086	0.079112	0	0	-0.000695	0.026371	0	0	1	6	0.004545	0	0	0.479545	1	0	96.082621	9.843722	0	324.943128	72.332477	232	412	0	0	422	0	0	48.113744	16.533313	0.021327	29	60	0.229858	1.677505	0.014218	0	0	0.007109	0.146038	0	0	0.007109	0.146038	0	0	0	0	0	0	52.099715	11.033392	0	328	74.182293	242	413	8	8	238	0.033613	0.033613	16.570866	18.058997	0.476378	0	36	0.515748	2.234686	0.027559	0	1	0.011811	0.188237	0	0	0.074803	0.451518	0	0	0.062992	0.412225	0	0
727	4	70136622	70146741	10119	3	yes	122.731429	20.454209	0	313.305556	75.98162	216	402	22	19	504	0.043651	0.037698	12.691743	19.026598	0.607339	0	37	0.091743	0.708941	0.00367	0	0	0.001835	0.042835	0	0	0	0	0	0	-0.001835	0.042835	0	0	116.002849	17.473163	0	320.837338	76.593246	237	412	4	3	541	0.007394	0.005545	43.768248	19.309543	0.078467	15	60	0.020073	0.429232	0.001825	0	0	0	0	0	0	0	0	0	0	0	0	0	0	147.692224	54.720066	0	321.756702	72.447461	234	410	167	196	14772	0.011305	0.013268	48.563925	17.970233	0.041559	20	60	0.219029	2.42671	0.006673	0	0	0.051338	0.307295	0	0	0.060984	0.406495	0	0	0.009647	0.481767	0	0	1	25	0.00247	78	0.007708	0.380336	0.737648	0	119.139601	11.741034	0	322.976923	74.523195	235	420	2	2	520	0.003846	0.003846	57.425573	8.982892	0.003817	57	60	0.26145	3.376666	0.005725	0	0	0.015267	0.239014	0	0	0.003817	0.08737	0	0	-0.01145	0.22267	0	0	124.581197	14.787005	0	322.907776	72.56252	233	411	1	1	553	0.001808	0.001808	51.508108	13.015175	0.005405	29	60	0.009009	0.112045	0	0	0	0.003604	0.059976	0	0	0	0	0	0	-0.003604	0.059976	0	0
728	4	70140855	70245293	104438	3	yes	103.045714	11.781106	0	327.884026	76.209528	228	429	2	1	457	0.004376	0.002188	58.656522	6.492451	0.002174	60	60	0.05	0.731861	0.002174	0	0	0.004348	0.065866	0	0	0.004348	0.065866	0	0	0	0	0	0	109.723647	6.9669	0	322.123232	75.052957	233	406	0	0	495	0	0	54.755556	12.977513	0.006061	29	60	0.123232	1.306696	0.00404	0	0	0.00404	0.0635	0	0	0.771717	1.57614	0	4	0.767677	1.578116	0	4	133.674685	42.24702	0.001439	320.098558	71.064296	234	407	62	100	13941	0.004447	0.007173	52.61143	14.891416	0.030206	29	60	0.155144	2.383977	0.005531	0	0	0.029994	0.392121	0	0	0.038999	0.367306	0	0	0.009005	0.507346	0	0	1	190	0.001819	104	0.000996	0.352426	0.566225	0.018087	140.176638	21.204787	0	328.13289	71.289424	237	423	32	35	602	0.053156	0.05814	9.763827	15.016692	0.695067	0	36	0.076233	0.906655	0.00299	0	0	0.005979	0.122206	0	0	0.206278	0.749784	0	0	0.200299	0.761302	0	0	172.618234	25.598596	0	325.858625	69.467096	237	410	21	15	771	0.027237	0.019455	22.983891	20.642556	0.379182	0	60	0.004957	0.111276	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
729	4	70148422	70151441	3019	2	yes	124.074286	5.36893	0	322.227113	74.077486	240	413	1	1	568	0.001761	0.001761	57.584211	7.489237	0.001754	55	60	0.112281	1.859197	0.003509	0	0	0.005263	0.093593	0	0	0	0	0	0	-0.005263	0.093593	0	0	139.866097	13.529513	0	315.205342	72.508237	222	405	0	0	599	0	0	59.228715	4.221633	0	60	60	0.051753	1.070582	0.001669	0	0	0	0	0	0	0	0	0	0	0	0	0	0	125.754717	14.274152	0	319.035808	70.728294	233	405	36	47	3826	0.009409	0.012284	55.683295	11.387988	0.01407	37	60	0.131491	2.296609	0.003837	0	0	0.006395	0.109479	0	0	0.003837	0.088982	0	0	-0.002558	0.059798	0	0	1	9	0.00298	0	0	0.306291	0.25894	0.028477	117.139601	8.629213	0	319.378168	69.575002	226	403	2	4	513	0.003899	0.007797	56.312139	10.586784	0.007707	37	60	0.007707	0.107348	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	124.780627	9.723625	0	320.736842	71.165937	225	408	3	6	551	0.005445	0.010889	50.203571	16.387569	0.042857	29	60	0.0875	1.472899	0.003571	0	0	0.005357	0.126773	0	0	0.001786	0.042258	0	0	-0.003571	0.133702	0	0
730	4	70152112	70154911	2799	2	yes	134.534286	10.14608	0	320.435811	68.247033	230	403	4	7	592	0.006757	0.011824	42.13267	20.563627	0.106136	0	60	0.164179	2.454485	0.004975	0	0	0.099502	0.769033	0	0	0	0	0	0	-0.099502	0.769033	0	0	117.410256	20.353794	0	320.431727	66.749813	239	403	3	6	498	0.006024	0.012048	46.431953	19.577272	0.08284	15	60	0.003945	0.062745	0	0	0	0.005917	0.076771	0	0	0	0	0	0	-0.005917	0.076771	0	0	122.941092	23.341558	0	318.373299	71.249812	228	407	12	21	3528	0.003401	0.005952	51.3631	15.012612	0.02387	29	60	0.103623	1.574798	0.004212	0	0	0.030048	0.184957	0	0	0.003931	0.134023	0	0	-0.026116	0.223965	0	0	1	6	0.002143	0	0	0.340714	0.215	0.018929	151.977208	22.520075	0	312.911278	72.457214	221	409	1	2	665	0.001504	0.003008	44.233533	17.231625	0.034431	23	60	0.035928	0.532508	0.002994	0	0	0	0	0	0	0.008982	0.232147	0	0	0.008982	0.232147	0	0	139.700855	13.178293	0	321.531685	70.595467	232	412	3	3	647	0.004637	0.004637	49.866769	14.986876	0.018377	29	60	0.05513	0.800705	0.003063	0	0	0.004594	0.08745	0	0	0.007657	0.129663	0	0	0.003063	0.123806	0	0
