Index	Chr	Start	End	SV_size	SV_Cat	Info	L_Cov	L_Cov_sd	L_Cov_pro	L_Del	L_Del_sd	L_Del_10_percentile	L_Del_90_percentile	L_Ins	L_Ins_sd	L_Ins_10_percentile	L_Ins_90_percentile	L_Diff	L_Diff_sd	L_Diff_10_percentile	L_Diff_90_percentile	LM_Cov	LM_Cov_sd	LM_Cov_pro	LM_Del	LM_Del_sd	LM_Del_10_percentile	LM_Del_90_percentile	LM_Ins	LM_Ins_sd	LM_Ins_10_percentile	LM_Ins_90_percentile	LM_Diff	LM_Diff_sd	LM_Diff_10_percentile	LM_Diff_90_percentile	M_Cov	M_Cov_sd	M_Cov_pro	M_Del	M_Del_sd	M_Del_10_percentile	M_Del_90_percentile	M_Ins	M_Ins_sd	M_Ins_10_percentile	M_Ins_90_percentile	M_Diff	M_Diff_sd	M_Diff_10_percentile	M_Diff_90_percentile	M_Cov_Cat	M_Homvar	M_Homvar_SV	M_Hetvar	M_Hetvar_SV	M_GCcontent	M_Sine_Line_Ltr_SV	M_Simple_Low_Satellite_SV	RM_Cov	RM_Cov_sd	RM_Cov_pro	RM_Del	RM_Del_sd	RM_Del_10_percentile	RM_Del_90_percentile	RM_Ins	RM_Ins_sd	RM_Ins_10_percentile	RM_Ins_90_percentile	RM_Diff	RM_Diff_sd	RM_Diff_10_percentile	RM_Diff_90_percentile	R_Cov	R_Cov_sd	R_Cov_pro	R_Del	R_Del_sd	R_Del_10_percentile	R_Del_90_percentile	R_Ins	R_Ins_sd	R_Ins_10_percentile	R_Ins_90_percentile	R_Diff	R_Diff_sd	R_Diff_10_percentile	R_Diff_90_percentile
30	1	25635324	25638043	2719	2	yes	10.937143	1.074072	0	-54.033674	88.217065	-171.62228	60.8801	62.333386	245.210075	-162.09184	348.00217	116.36706	283.62062	-95.62544	399.445265	9.720798	0.698239	0	-50.918781	91.760012	-140.90267	62.21734	38.486005	212.240034	-162.09184	293.09857	89.404786	251.551988	-95.62544	337.039065	10.750459	2.108593	0	-16.653571	64.712468	-99.694395	14.69218	26.639353	141.509463	-52.13632	174.51599	43.292924	172.414937	-31.25392	212.780695	1	1	0.000368	0	0	0.427941	0.658088	0	10.678063	2.228786	0	-19.561963	86.459897	-131.01958	28.516535	41.52928	176.709934	-78.71314	241.11986	61.091243	212.713957	-87.30013	294.034615	8.635328	0.661863	0.002849	-23.78059	117.847598	-140.90267	89.487555	43.148096	226.911281	-234.81644	377.88562	66.928686	274.879953	-139.441285	474.87027
31	1	25639624	25641043	1419	2	yes	8.868571	0.876229	0.005714	-18.279611	98.0899	-140.457365	44.12952	24.52913	188.555913	-210.23549	253.90713	42.808741	228.50216	-95.62544	290.441585	9.680912	0.556166	0	-20.05192	109.772949	-140.457365	69.766615	39.434174	202.345219	-210.23549	366.63911	59.486094	238.011599	-95.62544	296.872495	9.184377	1.045343	0.001407	-1.168233	146.011854	-131.182285	89.487555	38.340572	183.116877	-210.23549	336.2546	39.508805	268.674083	-139.441285	296.872495	1	0	0	0	0	0.393662	0.834507	0	9.729345	0.644289	0	13.77119	174.212216	-120.8811	123.61044	26.34045	207.570718	-234.81644	336.2546	12.569261	307.823672	-224.30028	296.872495	8.119658	0.87664	0.002849	10.627982	167.861284	-131.182285	123.61044	7.249589	182.314012	-234.81644	197.69114	-3.378393	283.26844	-224.30028	253.40113
32	1	25642024	25643843	1819	2	yes	9.525714	1.25224	0	-2.174322	100.045707	-61.14003	19.18781	-1.682764	114.072688	-69.12513	30.48911	0.491558	171.996038	-60.031555	88.25253	8.735043	0.546048	0.002849	-0.827011	94.272408	-55.70999	7.35339	-2.865064	106.500113	-68.36067	14.86629	-2.038053	161.509894	-49.833515	70.697495	7.76771	1.300199	0.079627	-2.223594	95.451188	-55.70999	8.143015	-5.954771	98.397544	-68.36067	14.5835	-3.731177	154.807643	-49.833515	58.65075	0	2	0.001099	2	0.001099	0.513736	0.510989	0	6.316239	1.239697	0.390313	-3.889369	218.164806	-134.000445	120.26103	-16.295956	206.826532	-212.7542	336.2546	-12.406586	342.429689	-245.6239	296.872495	5.672365	0.993295	0.532764	10.365715	205.877043	-120.8811	120.26103	27.537925	206.589794	-126.35926	366.63911	17.17221	348.299489	-245.6239	457.1357
33	1	25645224	25647643	2419	2	yes	5.165714	0.611233	0.725714	15.197956	148.166525	-63.752905	69.766615	8.996263	126.131636	-65.35258	84.60984	-6.201693	232.28083	-147.059645	145.414715	4.880342	0.350405	1	36.302154	194.656034	-66.818495	165.886295	0.374093	152.488385	-126.35926	191.10965	-35.928061	293.946309	-247.763665	295.42967	7.199917	1.777876	0.248658	10.353767	99.862852	-45.75943	88.684215	38.989627	187.872961	-44.34617	97.51784	28.63586	240.885399	-94.638705	131.58704	0	2	0.000826	0	0	0.446694	0.411983	0	9.150997	0.791016	0	21.62806	149.638563	-85.1199	105.895475	78.108348	277.764756	-65.50106	394.87954	56.480289	364.067172	-117.90114	400.20893	10.350427	1.126179	0	14.758012	139.471102	-85.1199	96.82358	74.609114	257.358224	-52.23288	222.59208	59.851103	338.390489	-99.40682	336.810325
34	1	25659424	25661043	1619	2	yes	7.831429	0.425054	0	32.55188	102.864261	-43.814955	162.9364	9.011529	130.399197	-63.60121	126.46945	-23.540352	214.308767	-224.48895	141.880025	12.977208	4.024148	0	22.481224	88.455864	-43.814955	148.234375	8.060104	113.885168	-63.60121	115.79384	-14.42112	185.58016	-189.586355	141.880025	15.259716	2.962279	0	13.562212	56.410512	-26.43513	61.492865	11.472985	75.773121	-35.61902	53.62711	-2.089226	117.061747	-87.13003	61.961235	1	1	0.000617	0	0	0.479012	0.984568	0	17.521368	1.220761	0	17.110311	55.01514	-20.193895	61.492865	11.09744	65.91903	-35.61902	69.5249	-6.012871	106.529908	-90.29859	68.250305	12.02849	4.359461	0	18.924573	56.81325	-26.43513	62.715735	11.142139	69.64516	-47.53799	78.55477	-7.782434	111.160078	-100.289455	88.29705
35	1	25731974	25736198	4224	2	yes	14.871429	1.191198	0	6.705393	95.275324	-79.497625	104.048995	29.130686	150.054981	-155.73329	221.01515	22.425293	218.310782	-72.209015	260.290675	13.883191	1.136675	0	9.619757	89.756558	-69.1345	60.006635	20.401202	142.462735	-88.69967	217.57481	10.781445	206.640085	-74.544445	252.91188	10.006626	1.871102	0.005206	-0.296994	65.127254	-52.033515	32.664085	12.744195	95.526564	-44.13925	90.29685	13.041189	139.90929	-69.29245	137.428685	1	5	0.001183	1	0.000237	0.492071	0.518107	0	10.11396	0.649047	0	-46.11468	138.497468	-169.17587	-20.42971	84.73648	192.486564	-115.35247	301.58111	130.85116	279.258668	-423.174635	363.0921	12.045584	0.943051	0	-19.598318	106.683055	-135.3983	11.221325	37.686902	139.943058	-78.14289	194.46581	57.285219	211.040524	-82.466615	317.413325
36	1	25732076	25734450	2374	2	yes	14.934286	1.340881	0	6.258402	95.240706	-79.497625	104.048995	29.062191	150.068786	-155.73329	221.01515	22.803789	218.231088	-72.209015	260.290675	13.216524	1.12573	0	-2.414034	70.676342	-79.497625	54.04391	32.805483	152.667223	-63.46527	221.01515	35.219516	200.210449	-73.5763	260.290675	9.724327	2.051796	0.008418	-3.609055	49.888402	-52.033515	39.520185	16.58373	104.661649	-44.13925	95.2886	20.192784	137.52158	-70.103395	154.721435	1	4	0.001684	1	0.000421	0.498105	0.596211	0	7.849003	0.381715	0	-20.961776	65.684847	-94.517755	43.569295	44.704118	151.952057	-54.80818	270.8261	65.665894	195.641556	-69.29245	318.43245	9.877493	1.434008	0.005698	-16.781365	84.911079	-90.719725	7.56487	33.110239	129.732063	-56.76571	221.01515	49.891604	183.893716	-16.34234	317.413325
37	1	25733326	25734988	1662	2	yes	9.191429	0.819138	0	4.536089	49.99365	-23.37507	45.30616	8.76889	108.751715	-47.54391	36.37316	4.232801	143.951982	-78.21999	48.43322	10.139601	0.78223	0	3.889442	55.931677	-39.275525	49.24787	13.553945	120.054138	-49.79482	95.2886	9.664503	159.882502	-86.9082	147.20709	9.304688	1.885241	0.013221	0.175293	65.566623	-52.033515	43.569295	14.643638	108.778003	-47.54391	95.2886	14.468345	151.32379	-78.21999	147.20709	1	0	0	0	0	0.470836	0.616356	0	11.527066	1.033016	0.002849	-18.456362	87.239693	-90.719725	7.56487	37.072389	133.57075	-56.76571	221.01515	55.528752	188.8933	-16.34234	317.413325	9.854701	0.77384	0	-38.529147	121.025857	-138.382925	7.56487	65.844174	181.072748	-109.70597	301.58111	104.373321	255.654527	-82.466615	363.0921
38	1	26671505	26671658	153	1	asm	19.942857	1.333777	0	37.461913	87.09225	-62.243005	131.94735	-20.314472	96.843425	-113.09586	89.05371	-57.776386	159.321401	-218.85217	186.728195	15.658065	4.455317	0	40.786763	87.634979	-62.243005	131.94735	-23.393595	97.963282	-113.09586	89.05371	-64.180357	160.012098	-218.85217	186.728195	15.658065	4.455317	0	40.786763	87.634979	-62.243005	131.94735	-23.393595	97.963282	-113.09586	89.05371	-64.180357	160.012098	-218.85217	186.728195	1	0	0	1	0.006494	0.623377	0	0	15.658065	4.455317	0	40.786763	87.634979	-62.243005	131.94735	-23.393595	97.963282	-113.09586	89.05371	-64.180357	160.012098	-218.85217	186.728195	19.843305	1.594976	0	36.585175	86.599047	-75.6955	131.94735	-19.564401	97.829657	-113.09586	89.05371	-56.149576	160.80993	-218.85217	186.728195
39	1	27935352	27935513	161	1	asm	12.951429	1.168074	0	-2.862282	83.397928	-107.42772	116.85986	66.953268	153.625174	-91.82871	293.27404	69.81555	204.296837	-189.955715	286.90358	7.668712	1.133416	0.006135	26.838216	85.365247	-83.510455	116.85986	65.138736	173.168866	-91.82871	293.27404	38.30052	228.373894	-189.955715	286.90358	7.668712	1.133416	0.006135	26.838216	85.365247	-83.510455	116.85986	65.138736	173.168866	-91.82871	293.27404	38.30052	228.373894	-189.955715	286.90358	0	0	0	0	0	0.5	0.228395	0.617284	7.668712	1.133416	0.006135	26.838216	85.365247	-83.510455	116.85986	65.138736	173.168866	-91.82871	293.27404	38.30052	228.373894	-189.955715	286.90358	11.547009	1.425256	0	25.155749	79.059004	-83.510455	116.85986	87.415337	181.106488	-91.82871	386.67615	62.259589	225.987201	-189.955715	350.915175
40	1	28247799	28248108	309	1	asm	16.657143	2.08065	0	120.004837	146.723886	-3.87977	296.45017	-4.421271	68.604124	-82.61473	38.4909	-124.426108	168.72793	-417.82316	2.97206	2.823151	1.79899	0.938907	98.949336	143.35034	-8.456255	296.45017	-4.070922	62.775705	-78.13458	38.4909	-103.020257	162.109925	-379.065785	7.47513	2.823151	1.79899	0.938907	98.949336	143.35034	-8.456255	296.45017	-4.070922	62.775705	-78.13458	38.4909	-103.020257	162.109925	-379.065785	7.47513	0	14	0.045161	57	0.183871	0.587097	0.970968	0	2.823151	1.79899	0.938907	98.949336	143.35034	-8.456255	296.45017	-4.070922	62.775705	-78.13458	38.4909	-103.020257	162.109925	-379.065785	7.47513	18.752137	2.544145	0.005698	114.832357	154.487517	-9.61199	296.451055	1.889802	97.465482	-91.92902	109.96095	-112.942555	191.299534	-417.82316	11.30657
41	1	30345268	30346047	779	1	asm	11.86	0.794213	0	1.898911	120.088782	-127.665195	172.3431	59.008135	190.478038	-154.84886	265.87715	57.109225	162.290967	-94.5456	290.26757	10.561254	1.139465	0	-4.274885	120.310226	-130.41799	172.3431	68.706998	173.654621	-151.83512	265.87715	72.981883	151.750274	-90.387095	290.26757	9.314981	1.473055	0.00128	-3.080635	112.052535	-130.41799	172.3431	99.751637	214.628041	-151.83512	377.17384	102.832272	198.762735	-90.387095	300.07828	1	0	0	1	0.001282	0.326923	1	0	8.31339	0.766303	0.002849	12.214314	124.986922	-127.665195	172.3431	178.7363	214.236853	1.96421	377.17384	166.521986	210.599524	-49.952035	300.07828	19.430199	3.817269	0	15.164892	88.663069	-96.83011	119.906425	67.558663	174.91476	-73.59116	265.87715	52.393771	176.231832	-102.384635	290.26757
42	1	31574986	31577373	2387	2	yes	10.628571	0.904801	0	-6.377082	32.834489	-37.49862	19.609335	8.934727	27.159272	-9.43768	29.27991	15.311809	53.100252	-27.54314	63.776095	5.586895	2.557398	0.512821	-10.451724	34.990144	-58.690965	12.92534	8.152036	29.711008	-8.16282	29.27991	18.60376	57.902112	-25.224825	68.05434	3.101298	1.6797	0.928422	-3.948865	24.621645	-21.423405	8.980975	4.312958	27.220093	-9.0063	14.3598	8.261823	45.799568	-12.45763	39.03853	0	0	0	7	0.002931	0.477806	0.678811	0.018425	2.615385	1.059753	1	-5.314088	16.101528	-26.69019	5.52461	6.418585	36.957592	-7.24445	10.46755	11.732673	49.740643	-7.22183	39.03853	4.333333	0.618755	1	-6.830658	23.484521	-12.184825	3.022785	19.697319	101.033745	-6.18286	10.46755	26.527976	122.726761	-6.368975	18.02011
43	1	34568174	34568269	95	0	asm	14.488571	1.582003	0	26.993297	123.06813	-56.41688	130.806325	21.9771	140.403628	-84.649	143.03568	-5.016197	230.163242	-239.910275	203.3933	13.041237	1.471376	0	61.713461	179.289505	-149.78089	409.198315	53.170349	207.316107	-225.63135	197.53902	-8.543112	347.190333	-508.834905	345.10699	13.041237	1.471376	0	61.713461	179.289505	-149.78089	409.198315	53.170349	207.316107	-225.63135	197.53902	-8.543112	347.190333	-508.834905	345.10699	1	0	0	6	0.0625	0.489583	0	0	13.041237	1.471376	0	61.713461	179.289505	-149.78089	409.198315	53.170349	207.316107	-225.63135	197.53902	-8.543112	347.190333	-508.834905	345.10699	16.82906	1.453806	0	50.642754	181.269341	-149.78089	409.198315	69.220003	205.854144	-225.63135	197.53902	18.577249	348.237239	-508.834905	345.10699
44	1	34568218	34568275	57	0	asm	14.528571	1.626442	0	27.641629	124.524348	-56.41688	130.806325	22.689431	142.070982	-84.649	143.03568	-4.952198	233.022144	-239.910275	203.3933	12.661017	1.240275	0	61.713461	179.289505	-149.78089	409.198315	53.170349	207.316107	-225.63135	197.53902	-8.543112	347.190333	-508.834905	345.10699	12.661017	1.240275	0	61.713461	179.289505	-149.78089	409.198315	53.170349	207.316107	-225.63135	197.53902	-8.543112	347.190333	-508.834905	345.10699	1	0	0	8	0.137931	0.482759	0	0	12.661017	1.240275	0	61.713461	179.289505	-149.78089	409.198315	53.170349	207.316107	-225.63135	197.53902	-8.543112	347.190333	-508.834905	345.10699	16.877493	1.360391	0	50.642754	181.269341	-149.78089	409.198315	69.220003	205.854144	-225.63135	197.53902	18.577249	348.237239	-508.834905	345.10699
45	1	35097907	35111496	13589	3	yes	19.471429	1.222068	0	2.768539	53.798438	-28.099105	37.60679	14.034565	90.380465	-43.54353	93.86102	11.266027	113.440239	-77.98327	129.356225	18.390313	1.374801	0	1.648619	44.545473	-32.08174	51.05663	12.652794	89.730052	-57.78499	107.874	11.004175	111.093291	-91.00691	134.27709	7.015451	5.686013	0.574056	-0.660563	31.605209	-31.268555	23.119345	9.999624	70.105959	-34.97844	68.32754	10.660187	84.490344	-44.94059	81.7949	0	2	0.000147	10	0.000736	0.466961	0.664827	0.004121	8.461538	2.267302	0.182336	-23.602178	37.130699	-47.976995	17.43015	65.489869	220.19885	-77.19541	162.08483	89.092047	204.126148	-58.839205	205.996235	10.401709	0.842376	0	-20.584604	40.318	-54.3295	44.620945	49.4667	205.327213	-77.19541	162.08483	70.051304	195.301912	-96.94305	205.996235
46	1	35101421	35111976	10555	3	yes	7.634286	0.603686	0.005714	6.178098	45.052993	-37.32563	65.4682	13.10356	79.560104	-65.06979	106.48987	6.925463	95.90406	-112.687525	129.356225	4.393162	0.982335	0.814815	8.098051	48.974755	-38.65922	87.872025	12.605059	96.755095	-101.46185	125.83305	4.507008	116.817413	-116.386175	157.956015	4.410344	2.303851	0.738752	-0.025813	26.252244	-26.217235	16.63389	9.016284	73.896063	-18.25645	55.50008	9.042097	82.798212	-38.852555	67.9521	0	2	0.000189	0	0	0.46997	0.523683	0.005305	11.096866	0.808361	0	-20.584604	40.318	-54.3295	44.620945	49.4667	205.327213	-77.19541	162.08483	70.051304	195.301912	-96.94305	205.996235	21.327635	1.998086	0	-9.872431	92.845461	-88.974565	44.620945	34.62162	199.498399	-115.53533	176.8576	44.494051	235.510397	-172.70188	206.7992
47	1	35104824	35106643	1819	2	yes	4.865714	0.365757	1	-27.341051	28.26319	-68.67349	1.14755	43.796377	72.372785	-68.55499	144.73437	71.137428	91.718687	-39.415955	203.170165	4.216524	0.598914	1	-38.506981	25.545666	-68.67349	-4.250305	62.901166	79.118436	-68.55499	144.73437	101.408147	92.7844	-39.415955	203.170165	3.426139	0.878722	1	-22.760279	48.490734	-88.974565	73.01294	5.556477	88.633099	-82.30484	144.73437	28.316756	116.642055	-155.31778	203.170165	0	0	0	0	0	0.503846	0.27033	0.017582	3.851852	0.371469	1	-14.148681	62.973482	-88.974565	73.01294	-23.952634	95.370571	-82.30484	144.73437	-9.803953	133.232116	-155.31778	203.170165	3.296296	0.59326	1	-10.126924	57.180195	-88.974565	73.01294	-14.441855	88.426049	-82.30484	144.73437	-4.314931	119.922532	-155.31778	203.170165
48	1	35107824	35109643	1819	2	yes	1.937143	0.243053	1	-0.099201	14.635321	-3.86882	11.695715	-5.030334	16.294592	-10.78412	5.11128	-4.931133	14.274059	-25.548895	5.22886	1.538462	0.537802	1	-21.624713	45.639192	-88.974565	11.695715	-28.854725	64.953989	-77.19541	66.7738	-7.230013	59.133863	-58.839205	67.9521	2.558484	1.210082	1	-15.625092	33.228958	-88.974565	28.51377	13.151709	92.365704	-77.19541	208.79623	28.776801	98.79223	-78.43399	233.607535	0	1	0.000549	0	0	0.469231	0.596703	0	4.438746	0.664257	1	-15.802426	38.156169	-88.974565	28.51377	26.989183	100.995627	-77.19541	208.79623	42.791609	108.125925	-78.43399	233.607535	5.401709	0.642226	0.518519	-10.912671	34.893914	-88.974565	28.51377	12.231049	94.39013	-79.5129	208.79623	23.14372	104.627226	-96.94305	233.607535
49	1	37816473	37816722	249	1	asm	22.062857	2.134864	0	165.163033	107.102549	0.00365	356.10043	8.31543	160.567458	-157.21534	312.87009	-156.847604	222.813787	-492.56141	187.398905	2.426295	2.312909	0.900398	197.275005	76.78627	125.471185	356.10043	19.849801	176.611905	-157.21534	312.87009	-177.425203	231.809126	-492.56141	187.398905	2.426295	2.312909	0.900398	197.275005	76.78627	125.471185	356.10043	19.849801	176.611905	-157.21534	312.87009	-177.425203	231.809126	-492.56141	187.398905	0	6	0.024	19	0.076	0.436	0.704	0	2.426295	2.312909	0.900398	197.275005	76.78627	125.471185	356.10043	19.849801	176.611905	-157.21534	312.87009	-177.425203	231.809126	-492.56141	187.398905	25.031339	3.782159	0.002849	121.576367	120.778282	-9.65192	305.29012	7.139133	140.250422	-157.21534	224.59762	-114.437233	210.963684	-470.65644	165.52164
50	1	38208245	38208408	163	1	asm	14.388571	3.599249	0	19.187914	117.533704	-162.327955	163.1241	-0.805025	89.188205	-153.35117	99.94194	-19.99294	127.782734	-220.45027	123.38701	5.630303	1.025434	0.50303	34.413039	140.111226	-162.327955	191.87634	-21.749682	96.836963	-153.35117	99.94194	-56.162721	127.622939	-220.45027	68.08934	5.630303	1.025434	0.50303	34.413039	140.111226	-162.327955	191.87634	-21.749682	96.836963	-153.35117	99.94194	-56.162721	127.622939	-220.45027	68.08934	0	0	0	0	0	0.439024	1	0	5.630303	1.025434	0.50303	34.413039	140.111226	-162.327955	191.87634	-21.749682	96.836963	-153.35117	99.94194	-56.162721	127.622939	-220.45027	68.08934	11.293447	1.119662	0.002849	18.849254	100.55426	-39.96682	163.1241	-11.127205	69.944001	-112.46185	48.49856	-29.976459	95.163677	-209.744325	61.50752
51	1	39998124	40001203	3079	2	yes	16.797143	0.906198	0	-8.707483	30.583185	-55.457805	37.540535	21.843253	82.943871	-31.51844	160.73687	30.550737	102.854829	-65.714545	191.056415	12.823362	2.357389	0	-4.512121	22.1927	-30.319545	14.647605	9.499015	60.183457	-27.47407	73.69087	14.011136	74.93923	-20.61898	90.3058	9.001623	2.083095	0.008114	-3.466836	16.078838	-15.838515	6.78144	7.234933	43.247415	-12.06175	28.35779	10.701769	54.036351	-14.158355	49.37212	1	0	0	6	0.001948	0.41461	0.977922	0	7.435897	1.031376	0.025641	1.611934	17.565717	-10.89946	13.646495	8.861997	51.035992	-28.17401	104.18275	7.250063	65.274656	-20.61898	95.984875	10.19943	1.9698	0.008547	0.751037	26.028059	-8.78675	16.15518	8.112748	42.994805	-12.28078	55.08749	7.361711	57.342439	-35.21047	43.374345
52	1	43857455	43857791	336	1	asm	15.86	0.914919	0	2.364068	145.908468	-136.384585	211.553695	29.263481	157.270707	-59.24271	373.70059	26.899412	207.725925	-172.147465	431.211155	14.85503	1.495688	0	0.979641	52.871234	-5.6976	8.06924	5.244587	63.142695	-15.56395	5.81714	4.264946	79.447503	-22.05588	5.723595	14.85503	1.495688	0	0.979641	52.871234	-5.6976	8.06924	5.244587	63.142695	-15.56395	5.81714	4.264946	79.447503	-22.05588	5.723595	1	0	0	3	0.008902	0.51632	0.931751	0	14.85503	1.495688	0	0.979641	52.871234	-5.6976	8.06924	5.244587	63.142695	-15.56395	5.81714	4.264946	79.447503	-22.05588	5.723595	10.626781	1.596521	0	-0.240879	54.728761	-3.90709	6.228625	6.877782	66.411062	-13.39836	10.12111	7.118661	82.498766	-13.40866	11.8035
53	1	46207286	46207598	312	1	asm	19.537143	2.330204	0	170.74089	210.782568	-14.50813	430.582675	-17.933786	129.202647	-128.75762	107.30717	-188.674675	297.436235	-662.132725	21.567765	0.764331	1.871734	0.964968	39.315648	124.605879	-8.764075	185.75467	-10.013947	53.517787	-16.90181	6.60794	-49.329595	159.598346	-243.059645	9.78692	0.764331	1.871734	0.964968	39.315648	124.605879	-8.764075	185.75467	-10.013947	53.517787	-16.90181	6.60794	-49.329595	159.598346	-243.059645	9.78692	0	10	0.031949	18	0.057508	0.546326	1	0	0.764331	1.871734	0.964968	39.315648	124.605879	-8.764075	185.75467	-10.013947	53.517787	-16.90181	6.60794	-49.329595	159.598346	-243.059645	9.78692	22.159544	2.47794	0.005698	109.922866	208.132444	-53.987945	416.34985	13.874576	180.253622	-121.81155	107.30717	-96.048291	340.322921	-479.91695	139.45778
54	1	46234605	46234658	53	0	asm	11.04	1.846114	0	-0.430733	42.985925	-22.119015	50.603135	45.678753	246.49897	-49.05985	64.98729	46.109487	253.619571	-67.796825	87.50506	5.981818	3.106093	0.4	-2.907372	62.901019	-107.83011	60.766065	99.923592	358.026994	-92.81057	715.43746	102.830964	367.457153	-91.043065	823.26757	5.981818	3.106093	0.4	-2.907372	62.901019	-107.83011	60.766065	99.923592	358.026994	-92.81057	715.43746	102.830964	367.457153	-91.043065	823.26757	0	4	0.074074	1	0.018519	0.574074	1	0	5.981818	3.106093	0.4	-2.907372	62.901019	-107.83011	60.766065	99.923592	358.026994	-92.81057	715.43746	102.830964	367.457153	-91.043065	823.26757	12.407407	2.514382	0.045584	-4.467449	60.842723	-107.83011	60.766065	95.502092	347.150741	-92.81057	715.43746	99.969541	356.040367	-91.043065	823.26757
55	1	53594016	53595586	1570	2	yes	13.334286	1.564184	0	199.226293	419.6234	-80.958525	1281.241675	-67.25321	93.315953	-238.40173	10.39613	-266.479503	464.210383	-1383.61376	118.50399	8.903134	1.426991	0.014245	199.247927	454.131311	-80.958525	1281.241675	-55.892769	83.240915	-153.64699	1.10145	-255.140696	496.085881	-1383.61376	48.622575	6.96883	1.532062	0.158397	76.873993	296.666455	-35.10342	331.982965	-23.376714	58.086867	-102.32928	8.046	-100.250707	330.142141	-485.629955	11.607	0	4	0.002546	1	0.000637	0.530872	0.471038	0	5.646724	1.042242	0.478632	443.906048	609.506989	-83.370205	1281.28448	-111.286528	84.923616	-253.77147	-24.26074	-555.192576	626.759308	-1388.23826	-0.027405	6.088319	1.318291	0.467236	440.397133	612.562028	-94.608785	1281.28448	-79.447838	119.33642	-253.77147	-9.13572	-519.844971	664.513592	-1388.23826	48.622575
56	1	53594097	53594948	851	1	yes	12.431429	1.536429	0	187.4007	422.097374	-80.958525	1281.241675	-57.067639	92.304798	-238.40173	10.39613	-244.468339	468.441559	-1383.61376	118.50399	7.903134	1.119575	0.034188	258.0486	511.645672	-80.958525	1281.28448	-66.593559	88.43738	-253.77147	0.11128	-324.64216	551.210117	-1383.665725	48.622575	7.295428	1.104596	0.057444	84.286638	311.613823	-5.658445	24.15186	-22.741151	58.64715	-87.24988	5.48053	-107.027789	344.721808	-92.65982	8.906125	0	2	0.002347	1	0.001174	0.526995	0.643192	0	6.965812	0.92827	0.068376	98.257886	333.234642	-5.658445	398.930645	-24.159236	62.605359	-102.32928	8.046	-122.417122	368.646684	-652.702115	11.607	6.358974	0.801372	0.119658	450.642803	603.870946	-83.370205	1281.28448	-113.813015	83.029078	-253.77147	-24.26074	-564.455817	618.269554	-1388.23826	-24.20433
